track,start_sec,end_sec,centroid_hz,spread_hz,skewness,kurtosis,rms,stereo_width
03 - 2-1,450,459.99997732426306,2574.3855000330786,3699.3372132550107,47.93059523128425,4558.614067137092,0.03587472776297513,0.3614651991094664
03 - 2-1,460,469.99997732426306,1880.7538363130675,3140.1217675560347,45.874627182054205,3647.105706879697,0.03401163964393244,0.27856335843721025
03 - 2-1,470,479.99997732426306,3358.5596565602395,4497.033135045441,46.00754708182901,3902.8038866277707,0.01938371953702069,0.254952077598128
03 - 2-1,480,489.99997732426306,1906.385946870159,3073.343742796923,66.39849905824275,7176.730784455995,0.04292401075456857,0.31714926508881125
03 - 2-1,490,499.99997732426306,1953.3579063155823,3275.2266916826215,70.47236627275295,7828.126747082856,0.049125178058164784,0.21218861309297232
03 - 2-1,500,509.99997732426306,2041.2400007516883,3267.1964893438358,36.74526818646857,2454.2418240396905,0.03237300978909564,0.46669124811486373
03 - 2-1,510,519.999977324263,2364.458802215247,3759.2205194380035,65.33284905593428,6243.537534856556,0.046288416365891,0.19613392587796263
03 - 2-1,520,529.999977324263,2570.377889181767,3708.2916088661423,59.0162726064443,6385.861644051452,0.041225748200870264,0.32866153150656396
03 - 2-1,530,539.999977324263,2369.084269367547,3698.7517111936286,39.59574072380802,2484.590401503092,0.04280031543359953,0.15372681191845272
03 - 2-1,540,549.999977324263,2406.705087821101,4291.769999361778,88.2714794833967,10274.731313682143,0.014466319020993759,0.030471247022808456
03 - 2-1,550,559.999977324263,1569.716604183566,2593.303167117838,38.84392175559382,2619.8443966092236,0.030287863774951348,0.06717018259288432
03 - 2-1,560,569.999977324263,2868.6145014652307,3672.4422504215527,38.6243033503124,2378.6555187407193,0.03906300348734796,0.26496328214832865
03 - 2-1,570,579.999977324263,2164.2200268280353,3305.94815166053,55.692884786320946,4589.761543861667,0.04906185407950115,0.30546158316453
03 - 2-1,580,589.999977324263,2588.0265502344855,3545.6929620448154,29.914136557604753,1217.4596703693148,0.034848805721081615,0.41222015398274425
03 - 2-1,590,599.999977324263,1975.83869706523,3373.1260102391298,88.54799689673168,12053.716070830464,0.03956962686520892,0.1902733659087139
03 - 2-1,600,609.999977324263,1802.6987659125527,2881.109057102429,71.60293413549388,8614.72659233759,0.0219051013104644,0.04801245540375976
03 - 2-1,610,619.999977324263,2423.5709459984228,3747.4903184480886,47.26666451329276,2768.675839117885,0.019465858232344122,0.08188801417439817
03 - 2-1,620,629.999977324263,2784.7898267516243,3615.0783959340865,33.29071425840424,1556.8698387325835,0.04330040870771549,0.32337908294216766
03 - 2-1,630,639.999977324263,1584.7376427772824,2862.995947116169,46.405951454719805,3052.246819403395,0.05106326584645907,0.190416608372885
03 - 2-1,640,649.999977324263,2371.508681908365,3363.705285513257,26.736536408813134,980.8111046473653,0.03571416001366439,0.4577028805278751
03 - 2-1,650,659.999977324263,2595.423430880682,3543.0402153840346,34.41585858730808,1746.5674666665666,0.01582218590435134,0.4297261044860117
03 - 2-1,660,669.999977324263,2464.8347775231773,4090.9301974799246,144.5595591894415,24490.10276431471,0.02979813155914057,0.00996958282794036
03 - 2-1,670,679.999977324263,1097.101320160333,2009.127430570539,57.65883606840924,5311.096388819387,0.03849837303853649,0.05717916820806168
03 - 2-1,680,689.999977324263,3857.7737790593587,4483.3964516805845,232.20454608298397,63503.83476046297,0.012287081703535634,0.058180397589267296
03 - 2-1,690,699.999977324263,4590.870643089461,4721.7020106082955,144.78092740252805,24121.914517829362,0.0019942240958278445,0.022133857227861542
03 - 2-1,700,709.999977324263,11500.88240501322,6604.868286141893,352.6946330932565,136516.83895714313,3.6282149405218946e-5,0.6247127157044674
03 - 2-1,710,719.999977324263,11485.28572883648,6614.08163441174,347.7645653845928,133664.31065048225,3.555079624564534e-5,0.6921616262814229
04 - 2-2,0,9.999977324263039,1905.6953725010533,3918.7452522879007,130.23946107367266,21329.454908602693,0.011995751195362678,0.03854765705453722
04 - 2-2,10,19.99997732426304,1101.8311698381644,1564.2552359861058,53.420745472190895,3776.4858331939736,0.06243208982980834,0.1262147821526024
04 - 2-2,20,29.99997732426304,806.0035316257554,1359.3731779477173,55.52741315095564,4325.912418762261,0.07205299749087263,0.181493611767923
04 - 2-2,30,39.999977324263035,751.8257028363802,1272.4309563926856,43.98041269163603,2842.4705595323408,0.08358283303413931,0.16096803745947086
04 - 2-2,40,49.999977324263035,809.2707727188335,1274.4072371819843,36.030992202179114,1647.2624864397476,0.08744694564372596,0.16562262259820804
04 - 2-2,50,59.999977324263035,757.8931515727229,1245.936651561505,52.26584745484159,3912.099980067852,0.08281530195462428,0.1286641053656994
04 - 2-2,60,69.99997732426304,795.5065639413322,1349.0821845721887,73.1285827739094,8409.578558194113,0.08221555999425446,0.1779594687451138
04 - 2-2,70,79.99997732426304,940.5136422473323,1422.4937953749643,46.47119216466296,3012.6255013392433,0.07481757343705085,0.16683290012822938
04 - 2-2,80,89.99997732426304,720.6816910499108,1231.2173585626483,46.561030752067914,3045.9294610610345,0.07207417307281382,0.09849376558602041
04 - 2-2,90,99.99997732426304,775.1200443527149,1239.3208545202722,54.92343415526366,3999.433249192109,0.08669805207444167,0.2540118364814584
04 - 2-2,100,109.99997732426304,918.229791268608,1256.1475056525387,42.819905568657674,2499.017331851912,0.08508653673081483,0.18714338429457067
04 - 2-2,110,119.99997732426304,668.5718431603406,1136.6700707582477,53.84956170498631,4028.8336946905006,0.0932524761634766,0.12929679922067994
04 - 2-2,120,129.99997732426303,742.433731448741,1160.010291060015,63.894481531862034,6497.95851941421,0.08822838462555344,0.28919627852710983
04 - 2-2,130,139.99997732426303,928.196330299095,1363.1205227161777,52.494081935806754,3632.1642670408933,0.07248445244847727,0.1258232500874915
04 - 2-2,140,149.99997732426303,691.484732789165,1136.3882788898145,42.731900262882284,2721.55574332619,0.09545201116396451,0.14758918065065108
04 - 2-2,150,159.99997732426303,627.4330561776173,1221.76495130492,42.78708495014265,2588.3011385203654,0.08272973851261514,0.2607558124054983
04 - 2-2,160,169.99997732426303,801.7863644645987,1308.0667473548335,49.35909328697493,3581.9362824733757,0.0874831299124231,0.11061420705538172
04 - 2-2,170,179.99997732426303,740.5080748930922,1144.579829050332,40.51380911228835,2197.06761300717,0.08711370571851128,0.11814851294597828
04 - 2-2,180,189.99997732426303,736.6950423349017,1396.4861369537232,59.7307503222421,4778.578089267905,0.06412218778830622,0.2307485042122266
04 - 2-2,190,199.99997732426303,771.9419487200275,1194.3548184483025,46.18999124800973,3143.546256359117,0.09192962362176273,0.20895364990560394
04 - 2-2,200,209.99997732426303,688.0364937795676,1152.4069011915137,46.82071626551568,3123.5607535795825,0.11160942997093234,0.13720380361421514
04 - 2-2,210,219.99997732426303,768.1932583936969,1326.3875346728714,55.15649733787983,4387.013463414867,0.08521433053563328,0.19172833156873403
04 - 2-2,220,229.99997732426303,758.0435226357421,1158.1083587779835,48.97808272313377,3326.750107710125,0.11132503860329203,0.14626293174752003
04 - 2-2,230,239.99997732426303,837.2894472239118,1563.5328812980508,59.823910602208116,5258.214606051458,0.08027283233892504,0.11331262044088208
04 - 2-2,240,249.99997732426303,704.8838168537324,1273.686881784942,70.39454676293288,7789.835753784851,0.08721432149521051,0.11417756582248972
04 - 2-2,250,259.99997732426306,759.8272475010485,1098.0501083823074,44.27227590808805,2712.1302794394796,0.10432354925042576,0.10834512993492418
04 - 2-2,260,269.99997732426306,780.3079586020272,1453.3563371059442,59.89682587072813,5216.416246742024,0.0843058903033445,0.15909582123221389
04 - 2-2,270,279.99997732426306,683.1402785640636,1342.7641201785798,64.81638696170508,6889.74131038552,0.09420139560949538,0.19608946066347754
04 - 2-2,280,289.99997732426306,767.3922652562811,1172.0423781424186,45.28186151108983,2787.6812814478235,0.11627650817217051,0.1574861565088711
04 - 2-2,290,299.99997732426306,713.3051766657592,1242.7568541878927,46.475980507391796,2951.8216213635365,0.09917362240020251,0.14516754891190453
04 - 2-2,300,309.99997732426306,593.6481920599758,1176.5297091876448,50.15480055987078,4149.1550776170225,0.09943032309038972,0.1464545252071171
04 - 2-2,310,319.99997732426306,823.4980308829588,1278.9447082697363,44.50892200591771,2755.3574239327313,0.09438380559349792,0.12133845531270615
04 - 2-2,320,329.99997732426306,611.3166897596204,1128.2615915890633,44.111475044343564,2737.3082300287238,0.08581389795336153,0.1055499480724913
04 - 2-2,330,339.99997732426306,705.2651195052001,1119.487209334939,57.61455382585292,4415.474622577522,0.09333427839845813,0.08709027237401479
04 - 2-2,340,349.99997732426306,859.1896323587796,1259.1971261588487,45.62955361081172,2769.050777239335,0.10412163205718282,0.22166191230167465
04 - 2-2,350,359.99997732426306,717.438270752726,1422.3420582330673,57.540314072006424,5208.590843352777,0.09753483570221434,0.16056129340596248
04 - 2-2,360,369.99997732426306,622.5485044993475,1060.6734571487475,54.824047119319275,4902.034731667687,0.1406049663685019,0.10965807343090617
04 - 2-2,370,379.99997732426306,868.847783879256,1257.6144765122046,52.37571059410272,3909.1952583146863,0.10423358559953967,0.1594480360042584
04 - 2-2,380,389.99997732426306,589.5766523784234,1166.0287287736992,40.78896500237754,2335.066058155584,0.11060766550590884,0.12511959985023546
04 - 2-2,390,399.99997732426306,673.4990238765291,1312.0247585375319,71.03187904801325,7823.116239602567,0.08822663796782886,0.10158161740050631
04 - 2-2,400,409.99997732426306,788.1488989472159,1201.6998514846553,48.86817311818919,3245.5054920388093,0.09608736518022672,0.11212986510963441
04 - 2-2,410,419.99997732426306,725.7189072051095,1191.388335163056,52.53432303636938,3758.3119831656845,0.10597704624463852,0.08077234945697809
04 - 2-2,420,429.99997732426306,800.3653486786586,1272.352771926509,45.94341583393283,2854.9628238504774,0.09825111969364263,0.23776202872245
04 - 2-2,430,439.99997732426306,893.701035784864,1354.9760881294699,47.04100852400832,2985.7276788491713,0.10665366247364924,0.1720876093696585
04 - 2-2,440,449.99997732426306,728.2384886000866,1147.7716846977264,44.72649255136254,2744.3776347733196,0.10539459229244785,0.1419174064195281
04 - 2-2,450,459.99997732426306,650.9829467924392,1176.9910887632811,60.28417233257249,5067.60493311525,0.11840960820508126,0.15102624504507967
04 - 2-2,460,469.99997732426306,788.5955824441774,1242.0949876299935,43.692900550816304,2478.9725008001733,0.10576774086062113,0.1518534408302642
04 - 2-2,470,479.99997732426306,651.2628063298225,1210.5748020683168,51.27861787741853,3872.2557617844755,0.10113221497092305,0.10705399816729722
04 - 2-2,480,489.99997732426306,716.2861628552913,1224.907572166367,57.002114591807555,4615.701271758931,0.0940289639138122,0.10819530415104583
04 - 2-2,490,499.99997732426306,701.4340476863739,1076.7386142275445,38.537511678769896,2112.266970884916,0.11480505243893312,0.0893891001558712
04 - 2-2,500,509.99997732426306,765.0106057082913,1148.7764157418262,44.70915566795821,2903.8314003792934,0.12469483844192128,0.2196252404319481
04 - 2-2,510,519.999977324263,726.0598569567671,1183.245463670097,58.97353217090109,5182.5797067977765,0.11715328128402845,0.16763814884679873
04 - 2-2,520,529.999977324263,791.3018809211795,1079.798460419833,44.884413175690106,2940.019227987318,0.13220928565989484,0.10317510831428645
04 - 2-2,530,539.999977324263,722.6747990036731,1198.948265821442,39.31370675199389,2177.3904167352352,0.11601716539187694,0.20317845420951497
04 - 2-2,540,549.999977324263,655.3011282477382,1229.706250521177,65.27096721094271,6185.172029692091,0.10286309538708394,0.16188706255368213
04 - 2-2,550,559.999977324263,820.2049015931336,1151.2787583317092,36.15751636030637,1703.4311207877827,0.11670329958382115,0.10097138359975177
04 - 2-2,560,569.999977324263,657.3268239094886,1023.4293163168561,44.33293748114695,2820.1155729110214,0.10941319669715648,0.10849193595419315
04 - 2-2,570,579.999977324263,1163.9515832742604,2766.470311606708,84.37597291713769,9406.416276326361,0.022075358556857386,0.10631044896380504
04 - 2-2,580,589.999977324263,10434.494582753334,6679.8724311463675,348.8210746962567,134657.07765792764,3.705710901706869e-5,0.7388178122281124
04 - 2-2,590,599.999977324263,11465.805572354175,6601.994503430769,353.9830714333934,137262.91004092022,3.524455898215847e-5,0.7402216382863995
04 - 2-2,600,609.999977324263,11493.10961427637,6597.7916114763575,353.7308425614909,137163.38473490984,3.522562676946227e-5,0.7396627434386239
